id,tmdb_id,imdb_id,title,release_year,genres,runtime,production_studios,tmdb_rating,imdb_rating,rotten_score,meta_score,avg_score
455,642538,tt10540510,Inu-Oh,2022,"['Animation', 'Drama', 'Music', 'Fantasy', 'History']",98,"['Science SARU', 'Asmik Ace', 'Aniplex', 'CoMix Wave Films', 'KDDI', 'Open Culture Entertainment', 'MIXI', 'Filmarks', 'Nippan Group Holdings']",7.221,7.1,9.1,7.7,7.78
456,938567,tt15313532,Teasing Master Takagi-san: The Movie,2022,"['Animation', 'Comedy', 'Romance']",73,"['Shin-Ei Animation', 'TOHO', 'Asmik Ace', 'Shogakukan', 'Shogakukan-Shueisha Productions']",8.443,7.9,0.0,0.0,8.17
457,610150,tt14614892,Dragon Ball Super: Super Hero,2022,"['Animation', 'Science Fiction', 'Action']",100,"['Toei Animation', 'Shueisha', 'Fuji Television Network', 'Bandai Namco Entertainment', 'Toei Company', 'Bandai', 'Bandai Spirits']",7.882,7.1,9.5,6.5,7.75
458,566466,tt14364238,Laid-Back Camp the Movie,2022,"['Animation', 'Comedy']",121,"['C-Station', 'MAGES.', 'FuRyu', 'AT-X', 'BS11', 'Sotsu', 'THE KLOCKWORX', '81 Produce', 'Sony Music Solutions', 'DeNA', 'Houbunsha']",7.604,7.6,0.0,0.0,7.6
459,900667,tt16183464,One Piece Film Red,2022,"['Animation', 'Adventure', 'Action', 'Fantasy']",115,"['Toei Animation', 'Shueisha', 'Toei Company', 'Fuji Television Network', 'Bandai', 'Bandai Namco Entertainment', 'ADK Emotions', 'dentsu']",7.2,6.7,9.7,6.9,7.62
460,916192,tt17382524,"The Tunnel to Summer, the Exit of Goodbyes",2022,"['Animation', 'Drama', 'Romance', 'Fantasy', 'Science Fiction']",83,"['CLAP', 'Pony Canyon', 'Shogakukan', 'Sotsu', 'STUDIO MAUSU', 'Kansai Television']",7.677,7.1,9.2,0.0,7.99
461,877957,tt15494038,Drifting Home,2022,"['Animation', 'Fantasy', 'Adventure']",121,"['Studio Colorido', 'Twin Engine']",7.368,6.3,6.9,5.9,6.62
462,1030419,tt32909363,Legend of the Galactic Heroes: Die Neue These - Intrigue 1,2022,"['Animation', 'Science Fiction', 'War', 'Drama']",90,['Production I.G'],6.074,0.0,0.0,0.0,6.07
463,1031396,,Naruto 20th Anniversary - Road of Naruto,2022,"['Animation', 'Action', 'Adventure']",10,['Pierrot'],7.6,0.0,0.0,0.0,7.6
464,874745,tt15450826,"To Me, the One Who Loved You",2022,"['Animation', 'Romance', 'Science Fiction']",98,"['TMS Entertainment', 'dentsu', 'Toei Company', 'KDDI', 'KADOKAWA', 'Tatsunoko Production', 'OBS', 'Oita Godo Shimbun', 'Hayakawa Publishing', 'nekojarashi', 'MOTION GALLERY']",6.0,6.9,0.0,0.0,6.45
465,893712,tt15830702,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,2022,"['Animation', 'Action', 'Fantasy', 'Science Fiction']",100,"['A-1 Pictures', 'EGG FIRM', 'Straight Edge', 'Aniplex']",7.7,6.7,4.2,0.0,6.2
466,1044343,tt23626160,Zen - Grogu and Dust Bunnies,2022,"['Animation', 'Fantasy']",3,"['Lucasfilm Ltd.', 'Studio Ghibli']",6.084,5.5,0.0,0.0,5.79
467,916224,tt16428256,Suzume,2022,"['Animation', 'Drama', 'Adventure', 'Fantasy']",122,"['CoMix Wave Films', 'Story', 'Lawson Entertainment', 'jeki', 'voque ting', 'KADOKAWA', 'Aniplex', 'TOHO']",7.892,7.6,77/10,7.7,7.73
468,876792,tt15467380,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,2022,"['Animation', 'Fantasy', 'Adventure']",108,"['8bit', 'Bandai Namco Filmworks', 'Sony Music Solutions', 'Bandai Spirits', 'Kodansha', 'MICRO MAGAZINE', 'Bandai Namco Music Live', 'BS11', 'ADK Marketing Solutions', 'Nippon Television Network Corporation', 'Lantis']",7.4,6.9,5.3,4.1,5.92
469,783675,tt15242330,The First Slam Dunk,2022,"['Animation', 'Comedy', 'Drama']",125,"['Toei Animation', 'Toei Company', 'DandeLion Animation Studio']",7.783,8.0,10.0,7.9,8.42
470,997317,tt23770418,Kaguya-sama: Love Is War -The First Kiss That Never Ends-,2022,"['Animation', 'Comedy', 'Romance']",96,"['A-1 Pictures', 'Aniplex', 'Shueisha', 'jeki', 'MBS']",8.0,8.5,0.0,0.0,8.25
471,989937,tt17677744,The Seven Deadly Sins: Grudge of Edinburgh Part 1,2022,"['Animation', 'Fantasy', 'Adventure', 'Action']",52,"['Marvy Jack', 'Alfred Imageworks']",7.7,5.6,0.0,0.0,6.65
472,942881,tt22868842,Lonely Castle in the Mirror,2022,"['Animation', 'Drama', 'Mystery', 'Fantasy']",116,"['Shochiku', 'A-1 Pictures', 'Poplar', 'Nippon Television Network Corporation', 'Aniplex', 'Yomiuri Telecasting Corporation', 'Production I.G', 'Chukyo TV Broadcasting Company', 'Sapporo Television Broadcasting Company', 'Miyagi Television Broadcasting', 'Shizuoka Daiichi Television', 'Hiroshima Telecasting', 'Fukuoka Broadcasting System']",7.162,7.0,5.0,0.0,6.39
473,887870,tt15737898,Blue Giant,2023,"['Animation', 'Drama', 'Music']",120,"['NUT', 'TOHO']",7.797,7.8,10.0,7.1,8.17
474,1047041,tt27521477,Detective Conan: Black Iron Submarine,2023,"['Animation', 'Action', 'Crime', 'Mystery']",110,"['TMS Entertainment', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions', 'TOHO']",7.0,7.2,0.0,0.0,7.1
475,1027159,tt22192398,LUPIN THE 3rd vs. CAT'S EYE,2023,"['Animation', 'Action', 'Adventure', 'Comedy', 'Crime']",92,['TMS Entertainment'],6.16,6.1,0.0,0.0,6.13
476,968868,tt39318020,Pretty Guardian Sailor Moon Cosmos the Movie Part 1,2023,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Romance']",80,"['Toei Animation', 'Studio Deen', 'Toei Company', 'Kodansha', 'King Records', 'Bandai']",7.279,0.0,0.0,0.0,7.28
477,812225,tt22868844,Black Clover: Sword of the Wizard King,2023,"['Animation', 'Fantasy', 'Action', 'Adventure']",113,"['Pierrot', 'Bandai Namco Entertainment', 'MBS', 'TV Tokyo', 'avex pictures', 'Shueisha']",8.092,7.4,10.0,0.0,8.5
478,1083862,tt26674627,Resident Evil: Death Island,2023,"['Action', 'Animation', 'Science Fiction', 'Horror']",91,"['Capcom', 'Quebico', 'Sony Pictures', 'Sammy', 'Robot Communications', 'KADOKAWA', 'TMS Entertainment']",7.3,5.7,7.1,0.0,6.7
479,1056803,tt27348312,Rascal Does Not Dream of a Sister Venturing Out,2023,"['Animation', 'Drama', 'Fantasy']",74,"['KADOKAWA', 'CloverWorks', 'Aniplex', 'ABC Animation', 'Tokyo MX', 'Nagoya Broadcasting Network', 'BS11']",7.7,7.3,0.0,0.0,7.5
480,968870,tt28284638,Pretty Guardian Sailor Moon Cosmos the Movie Part 2,2023,"['Animation', 'Adventure', 'Fantasy', 'Romance']",80,"['Toei Animation', 'Studio Deen', 'Toei Company', 'Kodansha', 'King Records', 'Bandai']",7.882,7.6,0.0,0.0,7.74
481,508883,tt6587046,The Boy and the Heron,2023,"['Animation', 'Adventure', 'Fantasy', 'Drama', 'Family']",124,['Studio Ghibli'],7.403,7.3,9.6,9.1,8.35
482,1064835,tt25010142,The Seven Deadly Sins: Grudge of Edinburgh Part 2,2023,"['Action', 'Adventure', 'Fantasy', 'Animation']",55,"['Marvy Jack', 'Alfred Imageworks']",7.181,6.2,0.0,0.0,6.69
483,845387,tt14935892,maboroshi,2023,"['Animation', 'Drama', 'Romance', 'Fantasy']",112,"['MAPPA', 'Warner Bros. Japan', 'dentsu', 'KADOKAWA', 'Cygames', 'Bushiroad', 'movic', 'LEGS', 'NatureLab', 'Mainichi Shimbun', 'Lawson']",7.283,6.3,6.7,0.0,6.76
484,1086591,tt28036417,Rascal Does Not Dream of a Knapsack Kid,2023,"['Animation', 'Drama', 'Fantasy']",75,"['Aniplex', 'KADOKAWA', 'CloverWorks', 'ABC Animation', 'Tokyo MX', 'Nagoya Broadcasting Network', 'BS11']",7.761,7.7,0.0,0.0,7.73
485,913001,tt16369708,The Imaginary,2023,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']",108,"['STUDIO PONOC', 'TOHO', 'Nippon Television Network Corporation', 'The Walt Disney Company (Japan)', 'KADOKAWA', 'Lawson', 'Poplar']",7.673,6.7,9.1,6.6,7.52
486,1062807,tt26684398,SPY x FAMILY CODE: White,2023,"['Animation', 'Comedy', 'Adventure', 'Action']",110,"['WIT STUDIO', 'CloverWorks', 'TOHO', 'Shueisha', 'TV Tokyo', 'Shogakukan-Shueisha Productions']",7.1,7.3,9.4,6.8,7.65
487,1230393,tt30475122,Monsters 103 Mercies Dragon Damnation,2024,"['Animation', 'Action', 'Fantasy', 'Adventure']",26,['E&H production'],7.2,7.7,0.0,0.0,7.45
488,1146972,tt14759062,Mobile Suit Gundam SEED FREEDOM,2024,"['Animation', 'Science Fiction', 'Action', 'Drama']",125,"['Bandai Namco Filmworks', 'SUNRISE']",6.9,6.6,0.0,0.0,6.75
489,1012201,tt30476486,HAIKYU!! The Dumpster Battle,2024,"['Animation', 'Comedy']",84,"['Production I.G', 'TOHO', 'Shueisha', 'MBS', 'dentsu', 'Sony Music Entertainment (Japan)', 'movic']",7.728,7.7,7.6,6.7,7.43
490,1333100,tt33175825,Attack on Titan: THE LAST ATTACK,2024,"['Animation', 'Action', 'Adventure', 'Drama']",145,"['MAPPA', 'Pony Canyon']",8.788,9.2,0.0,0.0,8.99
491,1209217,tt31474158,Detective Conan: The Million-Dollar Pentagram,2024,"['Animation', 'Crime', 'Mystery', 'Action']",110,"['TMS Entertainment', 'Yomiuri Telecasting Corporation', 'Shogakukan', 'TOHO', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions', 'Meitantei Conan Production Committee']",6.8,6.7,0.0,0.0,6.75
492,1104844,tt28671146,BLUE LOCK THE MOVIE -EPISODE NAGI-,2024,"['Animation', 'Action', 'Drama']",91,['8bit'],7.405,6.6,0.0,0.0,7.0
493,1231574,tt31788773,My Oni Girl,2024,"['Animation', 'Fantasy', 'Adventure', 'Family']",112,"['Studio Colorido', 'Twin Engine']",7.207,6.0,6.3,0.0,6.5
494,1263421,tt31869664,Baki Hanma VS Kengan Ashura,2024,"['Animation', 'Action', 'Fantasy']",60,['TMS Entertainment'],7.42,5.7,6.0,0.0,6.37
495,1244492,tt31711040,Look Back,2024,"['Animation', 'Drama']",58,"['Studio Durian', 'avex pictures', 'Shueisha']",8.077,7.8,10.0,9.0,8.72
496,989730,tt32574149,Mononoke the Movie: The Phantom in the Rain,2024,"['Animation', 'Fantasy', 'Mystery']",90,"['EOTA', 'Twin Engine', '01douga']",7.074,0.0,0.0,0.0,7.07
497,1159311,tt32176689,My Hero Academia: You're Next,2024,"['Animation', 'Action', 'Adventure', 'Science Fiction']",110,"['BONES', 'TOHO', 'Yomiuri Telecasting Corporation', 'Shueisha', 'Nippon Television Network Corporation', 'dentsu', 'Sony Music Entertainment (Japan)', 'movic']",7.208,7.0,9.5,0.0,7.9
498,1056444,tt23951384,The Colors Within,2024,"['Animation', 'Drama', 'Music']",101,"['Story', 'Science SARU', 'TOHO', 'Lawson', 'jeki']",6.897,7.1,9.2,7.6,7.7
499,1014505,tt14603848,OVERLORD: The Sacred Kingdom,2024,"['Action', 'Adventure', 'Animation', 'Fantasy']",134,"['KADOKAWA', 'Madhouse', 'Bit grooove promotion', 'Hakuhodo DY Music & Pictures', 'AT-X', 'NTT Docomo']",7.9,6.8,0.0,0.0,7.35
500,1357633,tt33428606,Solo Leveling -ReAwakening-,2024,"['Action', 'Adventure', 'Fantasy', 'Animation']",116,"['Aniplex', 'A-1 Pictures']",7.1,8.7,0.0,0.0,7.9
501,1021679,tt21996220,The Rose of Versailles,2025,"['Animation', 'Romance', 'Drama', 'History']",113,"['MAPPA', 'avex pictures', 'Shueisha']",7.144,5.8,0.0,0.0,6.47
502,1297763,tt32508210,Batman Ninja vs. Yakuza League,2025,"['Animation', 'Action', 'Science Fiction']",90,"['Kamikaze Douga', 'Warner Bros. Japan', 'DC', 'Warner Bros. Animation']",6.731,0.0,0.0,0.0,6.73
503,1326106,tt35636950,Kaiju No. 8: Mission Recon,2025,"['Animation', 'Action', 'Science Fiction']",110,"['Production I.G', 'Shueisha', 'TOHO']",7.902,6.8,0.0,0.0,7.35
504,1338799,tt36956670,JUJUTSU KAISEN: Hidden Inventory / Premature Death - The Movie,2025,"['Animation', 'Action', 'Fantasy']",110,"['MAPPA', 'Shueisha', 'MBS', 'TOHO', 'Sumzap']",8.226,7.9,0.0,0.0,8.06
505,1311031,tt32820897,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025,"['Animation', 'Action', 'Fantasy']",156,"['ufotable', 'Aniplex', 'Shueisha']",7.7,8.4,9.8,6.7,8.15
506,1295026,tt32600395,100 METERS,2025,"['Animation', 'Drama']",107,"['Pony Canyon', 'Asmik Ace', 'TBS', ""Rock'n Roll Mountain"", 'GKIDS']",7.785,7.9,10.0,7.2,8.22
507,1218925,tt30472557,Chainsaw Man - The Movie: Reze Arc,2025,"['Animation', 'Action', 'Romance', 'Fantasy']",99,['MAPPA'],8.3,8.4,9.6,7.1,8.35
508,1539104,tt38121182,JUJUTSU KAISEN: Execution,2025,"['Animation', 'Action', 'Fantasy']",88,"['MAPPA', 'TOHO', 'MBS', 'Shueisha', 'Sumzap']",5.7,6.5,0.0,0.0,6.1
509,1575337,tt38872297,Cosmic Princess Kaguya!,2026,"['Animation', 'Fantasy', 'Music', 'Science Fiction']",141,"['Studio Colorido', 'Studio Chromato', 'Twin Engine']",8.3,7.1,0.0,0.0,7.7
