tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
54072,tt0346507,Andaaz,2003,"Drama, Music, Romance",0,0,5.667,15
53994,tt0312640,Dragon Fighter,2003,"Action, Horror, Science Fiction, Thriller",0,0,3.5,22
53993,tt0328820,Livraison à domicile,2003,Comedy,0,0,4.0,10
53891,tt0376538,Cheerleader Autopsy,2003,"Comedy, Horror",0,0,2.2,8
53869,tt0346136,Webs,2003,"Horror, Science Fiction, Thriller",0,0,3.7,20
53717,tt0390159,Captain Sabertooth,2003,"Animation, Family",0,0,5.9,10
53367,tt0379730,Charlie: The Life and Art of Charles Chaplin,2003,Documentary,0,0,6.9,60
53130,tt1294659,A Lonely Cow Weeps at Dawn,2003,"Drama, Romance",0,0,4.9,30
53125,tt0382215,Paper Dove,2003,Drama,0,0,5.9,11
53007,tt0399059,Flight to Hell,2003,Horror,0,0,3.3,10
52968,tt0391525,Wanda Sykes: Tongue Untied,2003,Comedy,0,0,5.389,9
52884,tt0363211,Wild Card,2003,"Action, Thriller, Crime",0,0,6.0,14
52752,tt0365390,Finding John Christmas,2003,"Family, TV Movie",0,0,6.2,12
52626,tt0317535,Rage,2003,"Drama, Romance",0,0,5.0,10
52599,tt0339983,Air Strike,2003,"Action, Adventure, Thriller, War",0,0,3.8,9
52541,tt0356577,Elysium,2003,"Animation, Science Fiction, Action",0,0,4.4,19
52345,tt0367975,Lisbela and the Prisoner,2003,"Comedy, Romance",0,0,7.826,402
52340,tt0332343,Recipe for Disaster,2003,"Comedy, Family, TV Movie",0,0,5.0,5
52326,tt0366894,Penetration Angst,2003,Horror,0,0,3.075,20
52307,tt0379700,The Archies in JugMan,2003,"Animation, Comedy, Family",0,0,6.5,5
52265,tt0358376,Barbarian,2003,"Fantasy, Action, Science Fiction",0,0,3.7,11
52090,tt0363410,Abdulhamid Falling,2003,"History, Drama",0,0,6.4,5
52088,tt0326976,Intoxicating,2003,"Drama, Thriller",0,0,5.0,10
52062,tt0371854,A Species Odyssey,2003,"Documentary, History",0,0,7.6,21
51945,tt0356999,Not on the Lips,2003,"Comedy, Romance",0,0,5.6,34
51890,tt0384832,Battlefield Baseball,2003,"Comedy, Horror",0,0,5.476,42
51887,tt0288006,Fast Film,2003,"Adventure, Animation",0,0,6.7,40
51886,tt2832384,Jochem Myjer: Adéhadé,2003,Comedy,0,0,7.4,12
51883,tt0316788,Toutes les filles sont folles,2003,"Romance, Comedy",0,0,5.3,5
51870,tt0354855,Father and Sons,2003,Comedy,0,0,6.8,25
51865,tt0335351,Little Lili,2003,"Drama, Romance",0,0,5.4,52
51860,tt0336432,Only Girls,2003,Comedy,0,0,6.2,16
51786,tt0389074,Kim Possible: A Sitch In Time,2003,"TV Movie, Action, Adventure, Animation, Family",0,0,6.7,192
51774,tt0396912,Una de zombis,2003,"Comedy, Horror",0,0,5.188,24
51723,tt0293546,Razor Eaters,2003,"Crime, Thriller, Action, Horror",0,0,5.6,5
51707,tt0368745,Girlhood,2003,"Documentary, Crime",0,0,6.273,11
51349,tt0378262,Little Longnose,2003,"Animation, Fantasy",0,0,6.927,62
51311,tt0331080,Wheel of Time,2003,Documentary,0,0,6.4,45
51194,tt0330171,Control Factor,2003,"TV Movie, Action, Science Fiction, Thriller",0,0,4.667,18
51193,tt0339323,Lovely Rita,2003,Comedy,0,0,3.227,11
51176,tt0352394,Hellborn,2003,Horror,0,0,3.2,22
51163,tt0285052,Strange Gardens,2003,"Comedy, Drama",0,0,7.4,124
51083,tt0369059,Word of Honor,2003,"Drama, TV Movie",0,0,6.6,6
51046,tt0301989,Visitors,2003,"Horror, Mystery, Thriller",0,0,5.1,22
50989,tt0340253,Mosku: The Last of His Kind,2003,"History, Drama",0,0,5.636,11
50988,tt0366596,Young Gods,2003,"Drama, Thriller, Romance",0,0,3.938,24
50956,tt0318011,Rachida,2003,Drama,0,0,6.9,8
50900,tt0339558,Raja,2003,"Drama, Romance",0,0,5.0,10
50794,tt0327698,The Even Stevens Movie,2003,"TV Movie, Comedy, Family",0,0,5.8,138
50633,tt0339534,Prison-A-Go-Go!,2003,"Action, Comedy",0,0,2.4,15
50610,tt0367960,The Legend of Johnny Lingo,2003,"Family, Action, Adventure",0,0,6.838,37
50476,tt0380689,Untold Scandal,2003,"Drama, Romance",0,0,6.361,61
50387,tt0365289,Grimm,2003,"Drama, Comedy, Adventure",0,0,5.7,40
50373,tt0382508,1-Ichi,2003,"Action, Thriller, Drama",0,0,5.852,54
50314,tt0373175,My Architect: A Son's Journey,2003,Documentary,0,0,6.8,31
50267,tt0353316,Con Man,2003,Documentary,0,0,5.6,6
50250,tt0367878,The Immortals,2003,"Crime, Drama",0,0,7.154,13
50041,tt0380585,Red Nose,2003,"Romance, Comedy",0,0,5.5,11
49886,tt0371342,Le Furet,2003,Comedy,0,0,3.583,6
49878,tt0343426,The Dope,2003,Comedy,0,0,4.609,207
49653,tt0372366,Roads to Koktebel,2003,Drama,0,0,6.074,27
49481,tt0324952,Three Blind Mice,2003,"Crime, Thriller",0,0,3.891,23
49400,tt0339279,Leave Your Hands on My Hips,2003,"Comedy, Romance",0,0,5.6,34
49399,tt0340181,Janis and John,2003,Comedy,0,0,6.0,33
49115,tt0354780,Oedipus N+1,2003,"Science Fiction, Drama",0,0,5.6,5
49086,tt0343129,Unchained Memories: Readings from the Slave Narratives,2003,"History, Documentary",0,0,4.8,7
49060,tt0307553,Tempo,2003,"Romance, Crime, Thriller",0,0,3.952,21
49029,tt0376144,Saamy,2003,"Action, Drama",0,0,6.5,30
48967,tt0325352,I'll Be There,2003,"Comedy, Drama, Family",0,0,5.3,32
48945,tt0390514,Steve-O: Out on Bail,2003,"Action, Comedy, Documentary",0,0,6.2,13
48923,tt0369637,Kuch Naa Kaho,2003,"Comedy, Drama, Romance",0,0,5.6,25
48912,tt0477189,The Police - Every Breath You Take,2003,Music,0,0,7.1,8
48856,tt0379484,Gun-shy,2003,"Crime, Drama, Thriller",0,0,5.471,17
48780,tt0940502,Boat,2003,Horror,0,0,5.4,46
48778,tt0343524,That Day,2003,"Mystery, Drama, Comedy, Crime",0,0,5.6,15
48678,tt0365183,Falling Angels,2003,"Comedy, Drama",0,0,5.818,22
48638,tt0364262,Crazy First Love,2003,"Comedy, Drama",0,0,4.978,23
48615,tt0331231,Devotion,2003,"Drama, Thriller",0,0,4.5,14
48598,tt0372814,Free Radicals,2003,"Drama, Romance",0,0,4.333,6
48585,tt0379000,Ward 13,2003,"Animation, Horror, Action, Comedy",0,0,7.6,18
48567,tt0330859,Scary Godmother: Halloween Spooktakular,2003,"Animation, Family, Comedy, TV Movie",0,0,7.2,44
48520,tt0396036,The God,2003,"Animation, Comedy",0,0,5.4,28
48439,tt0459139,Unlocking the Mystery of Life,2003,Documentary,250000,0,6.4,7
48379,tt0760233,Caillou's Holiday Movie,2003,"Animation, Comedy, Family",0,0,6.6,7
48325,tt0391429,Ritterschlag,2003,Not found,0,0,6.8,5
48244,tt0383719,Xcuse Me,2003,Comedy,0,0,6.3,11
48147,tt0212277,Frost: Portrait of a Vampire,2003,"Horror, Thriller",0,0,2.6,9
48125,tt0414042,The Valiants of Samothrace,2003,Comedy,0,0,6.5,8
47918,tt0338554,White Rush,2003,Action,0,0,5.2,12
47614,tt0376568,Sexual Dependency,2003,"Drama, Romance",0,0,4.3,10
47517,tt0271136,Quicksand,2003,"Action, Crime, Drama, Thriller",0,0,4.7,42
47505,tt0349995,The Soul Keeper,2003,"Drama, Romance, History",0,0,6.565,62
47499,tt0304547,Small Cuts,2003,Drama,0,0,5.794,17
47471,tt0308595,Monsieur N.,2003,"Drama, Thriller",0,0,6.3,31
47445,tt0367137,This Car Up,2003,"Comedy, Romance",0,0,4.3,7
47433,tt0353243,Le Bison (et sa voisine Dorine),2003,Comedy,0,0,5.357,21
47322,tt0364759,Reversal of Fortune,2003,"Comedy, Romance",0,0,6.167,9
47281,tt0315091,War Stories,2003,"Drama, War, TV Movie",0,0,4.3,6
47203,tt0350755,Entrusted,2003,"Thriller, Drama",11680582,0,6.75,14
47198,tt0373852,Owl,2003,"Comedy, Drama, Crime",0,0,6.143,7
47188,tt0340083,Dr. Jekyll and Mr. Hyde,2003,"Thriller, Science Fiction, TV Movie",0,0,5.553,19
47159,tt0377191,Hot Wheels: World Race,2003,"Family, Animation, Action, Science Fiction",0,0,7.533,30
47126,tt0383053,Windy City Heat,2003,"Comedy, Documentary, TV Movie",0,0,7.189,37
47125,tt0790823,When Stand Up Stood Out,2003,"Comedy, Documentary",0,0,6.0,8
47106,tt0382988,Matchbox,2003,Drama,0,0,7.027,37
47089,tt0379199,The Middle of the World,2003,Drama,0,0,6.6,44
46857,tt0385243,Somnambulance,2003,Drama,0,0,5.3,11
46814,tt0330911,Elina: As If I Wasn't There,2003,"Drama, Family",0,0,6.2,23
46806,tt0346932,Eloise at the Plaza,2003,"Comedy, Family, Mystery, TV Movie",0,0,6.1,77
46650,tt0342097,Benjamim,2003,"Romance, Drama",0,0,4.6,9
46469,tt0379461,Proteus,2003,"Drama, History, Romance",0,0,5.7,19
46428,tt0373856,Gangaajal,2003,"Drama, Crime",0,0,6.5,72
46413,tt0382188,Mumbai Matinee,2003,"Drama, Comedy, Romance",0,0,3.6,5
46317,tt0362001,A Painted House,2003,"Drama, Family, TV Movie",0,0,7.0,21
46289,tt0285019,Disney Sing-Along-Songs: The Lion King - Circle of Life,2003,Music,0,0,9.3,7
46288,tt0357058,Pupendo,2003,"Comedy, Drama",0,0,6.413,23
46228,tt0328078,Love That Boy,2003,Drama,0,0,6.3,7
45877,tt0323571,Nemesis Game,2003,"Mystery, Thriller",0,0,4.9,41
45723,tt0381527,Dennis Miller: The Raw Feed,2003,Comedy,0,0,5.375,8
45719,tt0383543,Onmyoji II,2003,"Action, Drama, Horror",0,0,5.85,20
45693,tt0370904,Lucky 7,2003,"Romance, Comedy, TV Movie",0,0,5.815,65
45506,tt0379871,"Good Times, Bed Times",2003,"Comedy, Romance",0,0,5.4,13
45484,tt0413515,Goddess of Mercy,2003,"Action, Drama, Romance",0,0,6.8,5
45413,tt0395942,Anna in Kungfu-land,2003,"Comedy, Romance",0,0,5.0,7
45383,tt0374009,Love for All Seasons,2003,"Comedy, Romance",0,0,6.714,14
45382,tt0325015,Artworks,2003,"Crime, Drama, Romance",0,0,4.0,11
45288,tt3354378,Fighting Spirit - Mashiba vs. Kimura,2003,"Animation, Comedy, Drama, Action, TV Movie",0,0,6.9,52
45287,tt0805540,Fighting Spirit: Champion Road,2003,"Animation, Action, Comedy, TV Movie",0,0,6.806,67
45174,tt0379270,Easy,2003,"Comedy, Drama, Romance",0,0,5.6,30
45161,tt0325234,The Delicate Art of Parking,2003,Comedy,944149,0,5.889,9
45115,tt0342180,A Certain Kind of Death,2003,Documentary,0,0,7.0,23
45018,tt0328500,T.R.Y.,2003,"Action, Comedy",0,0,7.0,5
44899,tt0365043,The Challenge,2003,"Adventure, Comedy, Family, TV Movie",0,0,6.1,216
44880,tt0371190,See Jane Date,2003,"Romance, Comedy, TV Movie",0,0,5.381,21
44850,tt0381716,Please Teach Me English,2003,"Comedy, Romance",0,0,6.7,25
44710,tt0321440,At Home with the Rozes,2003,Comedy,0,0,5.4,94
44674,tt0233230,After Life,2003,"Crime, Drama",0,0,6.167,24
44493,tt0304166,Horror,2003,Horror,0,0,4.2,11
44472,tt0388534,Wasp,2003,Drama,0,0,7.22,141
44289,tt0323465,Octane,2003,"Mystery, Thriller, Horror",11500000,0,4.981,53
44287,tt0283453,Lost Junction,2003,"Thriller, Drama, Romance",0,0,5.6,9
44195,tt0308252,Fear of the Dark,2003,Horror,0,0,5.2,60
44142,tt0343594,Ginger and Cinnamon,2003,"Comedy, Romance",0,0,6.293,58
44107,tt0305229,Rana's Wedding,2003,"Comedy, Drama, Romance",0,0,6.556,9
44068,tt0386843,The Fifth Reaction,2003,Thriller,0,0,5.5,13
44045,tt2243192,Ultraman Cosmos vs. Ultraman Justice: The Final Battle,2003,"Action, Adventure, Family, Science Fiction",0,0,6.1,9
44020,tt0348031,Silent Warnings,2003,"Science Fiction, Thriller, Horror",0,0,3.9,31
43969,tt0363303,At Five in the Afternoon,2003,Drama,0,0,6.4,21
43936,tt0368954,S21: The Khmer Rouge Killing Machine,2003,"Documentary, History, War",0,0,7.4,33
43699,tt0381131,The Deal,2003,"Comedy, Drama, Romance, Thriller, TV Movie",0,0,6.7,26
43087,tt0398238,OK Baytong,2003,Drama,0,0,6.3,11
42971,tt0371835,Mrs. Ashboro's Cat,2003,"Thriller, Family, TV Movie, Drama",2800000,0,5.4,18
42433,tt0392494,Natale in India,2003,Comedy,0,0,4.87,556
42418,tt0318850,Young Black Stallion,2003,"Adventure, Drama, Family",0,0,6.603,102
42385,tt0337943,Consequence,2003,"Thriller, Action",0,0,4.2,9
42319,tt0386428,You-Know-Who,2003,"Comedy, Crime, Romance",0,0,6.4,24
42190,tt0348568,The Classic,2003,"Drama, Romance",0,0,7.619,177
42054,tt0382310,Sparkling Cyanide,2003,"Mystery, Crime",0,0,4.813,16
41901,tt0362771,Ishq Vishk,2003,"Drama, Comedy, Romance",0,0,5.968,31
41853,tt0377633,Legend of the Evil Lake,2003,"Action, Fantasy",0,0,5.9,18
41757,tt0338001,Emile,2003,Drama,0,0,5.8,9
41754,tt0362586,Easy Sex,2003,"Comedy, Drama",0,0,5.2,21
41642,tt0414000,Fake ID,2003,Comedy,0,0,4.6,5
41488,tt0340376,The Statement,2003,"Drama, Thriller",0,0,5.6,76
41422,tt0318181,Water's Edge,2003,"Thriller, TV Movie",0,0,5.333,18
41290,tt0340096,The Emperor's Wife,2003,Drama,0,0,5.0,7
41277,tt0366532,Seducing Doctor Lewis,2003,"Drama, Comedy",0,0,6.9,88
41258,tt0325968,Perfect Strangers,2003,"Drama, Thriller, Romance",0,0,4.395,19
41254,tt0368083,Noam Chomsky: Rebel Without a Pause,2003,Documentary,0,0,6.6,14
41223,tt0368922,Persona Non Grata,2003,Documentary,0,0,5.9,10
41218,tt0366635,One Hand Can't Clap,2003,"Comedy, Drama",0,0,6.222,27
41198,tt0367174,"Turn Left, Turn Right",2003,"Romance, Drama",0,0,7.214,35
41161,tt0380291,Men Suddenly in Black,2003,Comedy,0,0,6.107,28
41121,tt1054024,Warm Spring,2003,Drama,0,0,5.8,5
41091,tt0381838,...ing,2003,"Drama, Romance",0,0,6.698,58
40974,tt0382821,Green Tea,2003,"Drama, Romance",0,0,7.0,13
40945,tt0314039,The Event,2003,"Comedy, Drama",0,0,5.625,16
40937,tt0387805,200 American,2003,"Drama, Romance",0,0,4.8,25
40919,tt0398791,Blue Citrus Hearts,2003,"Drama, Romance",3000,0,6.1,9
40836,tt0380728,Stealing Christmas,2003,"Comedy, Family, TV Movie",0,0,5.0,27
40768,tt0359281,Flag Wars,2003,Documentary,0,0,4.1,9
40766,tt0397931,Bob the Builder: The Knights of Can-A-Lot,2003,"Family, Animation",0,0,6.9,7
40546,tt0401690,No Doubt | Rock Steady Live,2003,Music,0,0,7.0,7
40444,tt0404202,Linkin Park: Live in Texas,2003,"Music, Documentary",0,0,8.98,50
40432,tt0319917,The 4th Floor,2003,"Family, Comedy, Drama",0,0,6.6,56
40321,tt0398660,Acústico MTV,2003,"Music, Documentary",0,0,6.3,5
40226,tt0303970,Vampire Hunters,2003,"Horror, Fantasy, Action",1000000,0,4.6,43
40113,tt0330760,The Pentagon Papers,2003,"Drama, Thriller, History",0,0,5.8,36
40006,tt0305574,Looking for Mr. Perfect,2003,"Drama, Action, Comedy",0,0,3.7,5
39923,tt0318040,Evil Breed: The Legend of Samhain,2003,"Horror, Comedy",0,0,4.688,32
39908,tt0297780,Beyond the Limits,2003,"Horror, Thriller",0,0,5.348,23
39898,tt0447710,Torched,2003,Horror,0,0,4.2,10
39848,tt0367565,Breakfast with Hunter,2003,Documentary,0,0,6.7,22
39751,tt0367602,Drunken Monkey,2003,"Action, Adventure, Comedy",0,0,5.8,12
39474,tt0340842,Mermaids,2003,"Fantasy, Romance",0,0,5.739,23
39313,tt0312609,Den of Lions,2003,"Action, Thriller, Crime",0,0,5.2,17
39198,tt0349880,Neverland,2003,"Adventure, Fantasy, Drama",0,0,3.7,6
39179,tt0368314,Surplus: Terrorized Into Being Consumers,2003,Documentary,0,0,6.473,37
39125,tt0263671,Love the Hard Way,2003,"Romance, Drama, Crime",0,0,6.2,30
39019,tt0427793,Rockers,2003,"Drama, Action, Comedy, Music",0,0,5.8,16
38970,tt0323807,"Remember Me, My Love",2003,"Drama, Comedy, Romance",0,0,5.81,242
38835,tt0328626,Watermelon,2003,"Comedy, Drama, Romance",0,0,3.8,7
38608,tt0358647,Power Trip,2003,Documentary,0,0,4.2,5
38562,tt0359784,Oseam,2003,"Drama, Animation",0,0,6.324,34
38553,tt0337717,Shelter Island,2003,Thriller,0,0,4.5,14
38376,tt0348853,Nathalie...,2003,Drama,0,0,5.73,97
38292,tt0372311,Guilty by Association,2003,"Action, Drama, Thriller",0,0,2.9,32
38244,tt0303830,Casa de los Babys,2003,Drama,0,0,5.4,30
38200,tt0347678,Nos enfants chéris,2003,"Drama, Comedy",0,0,5.219,16
38128,tt0414545,Sting: Inside - The Songs of Sacred Love,2003,Music,0,0,7.7,14
38086,tt0314693,Soldiers of Salamina,2003,"Drama, History, War",0,0,6.3,23
38018,tt0329111,Strayed,2003,"Drama, Romance, War",0,0,5.811,73
37946,tt0307466,Sin,2003,Crime,0,0,4.8,37
37945,tt0319754,The Lion in Winter,2003,"Drama, History, TV Movie, Romance",0,0,5.9,28
37717,tt0353525,Hannah med H,2003,Drama,0,0,3.2,7
37696,tt0289944,Fear X,2003,"Drama, Thriller",6600000,0,5.801,198
37559,tt0305568,Fan-Fan the Tulip,2003,"Adventure, Comedy",0,0,5.444,231
37351,tt0356922,The Mystery of the Yellow Room,2003,"Comedy, Crime, Mystery",0,0,6.579,101
37348,tt0329390,Monte Walsh,2003,Western,0,0,6.1,42
37284,tt0380164,Acacia,2003,Horror,2000000,0,5.623,77
37232,tt0378906,Travellers and Magicians,2003,"Adventure, Drama",0,0,6.868,34
37209,tt0366996,The Saddest Music in the World,2003,"Comedy, Drama, Music",0,0,6.7,66
37207,tt1934255,Finding Faith In Christ,2003,Not found,0,0,7.8,5
37088,tt0364930,Aileen: Life and Death of a Serial Killer,2003,"Documentary, Crime",0,0,6.705,146
37060,tt0330801,Rocks,2003,"Animation, Comedy",0,0,7.16,53
37050,tt0351459,Os Normais: O Filme,2003,Comedy,0,0,6.866,149
37026,tt0305847,Mrs Caldicot's Cabbage War,2003,"Drama, Comedy",0,0,7.4,10
37012,tt0430776,XS - la peor talla,2003,Comedy,0,0,3.667,9
37011,tt0369400,Eroica,2003,"Drama, Music, TV Movie",0,0,7.273,11
36941,tt0369905,Scream Bloody Murder,2003,"Comedy, Horror",0,0,2.0,9
36933,tt0343094,Thirteen Steps,2003,"Drama, Thriller",0,0,6.1,8
36911,tt0282163,Shredder,2003,"Comedy, Horror",0,0,4.9,46
36910,tt0387579,Sex Up,2003,Comedy,0,0,4.8,11
36859,tt0312450,Bells of Innocence,2003,"Action, Adventure, Science Fiction, Thriller",0,0,1.9,15
36825,tt0341540,The R.M.,2003,"Comedy, Family, Crime",0,0,4.9,11
36791,tt0310154,In This World,2003,Drama,0,0,6.2,55
36730,tt0323332,My House in Umbria,2003,"Drama, Mystery, TV Movie",0,0,6.0,36
36487,tt0349529,Hard Ground,2003,"Western, TV Movie",0,0,4.1,5
36484,tt0363029,Rick,2003,"Comedy, Drama",0,0,4.737,19
36401,tt0357037,Pornography,2003,"History, War, Romance",0,0,5.9,27
36350,tt0360674,Interview,2003,Drama,0,0,6.071,28
36281,tt0363060,Shara,2003,Drama,0,0,6.388,40
36255,tt0362329,The Man in White,2003,"Crime, Drama",0,0,6.4,7
36219,tt0378224,The Negotiator,2003,"Crime, Thriller, Drama, TV Movie",0,0,6.8,10
36211,tt0322824,Japón,2003,Drama,250050,0,6.6,70
36182,tt0368855,Samurai Resurrection,2003,"Fantasy, Action, History, Thriller, Science Fiction",0,0,4.727,11
36167,tt0384055,Dragon Head,2003,"Drama, Mystery, Science Fiction, Thriller",0,0,5.5,20
36154,tt0373444,The Animation Show / Intermission in the Third Dimension / The End of the Show,2003,"Animation, Comedy",0,0,6.8,26
36122,tt0380165,Acquária,2003,"Science Fiction, Family, Action, Adventure",1885394,0,4.233,43
36069,tt0354448,Hanging Offense,2003,"Drama, Thriller, Mystery",0,0,6.0,17
36004,tt0346947,You're My Hero,2003,"Drama, Action",2700000,0,5.2,14
35942,tt0407707,Deadly Cargo,2003,"Action, Thriller",0,0,4.0,23
35860,,Ghost Rider 2 Goes Wild,2003,Documentary,0,0,7.4,7
35701,tt0390067,Gumball 3000: The Movie,2003,"Documentary, Adventure",0,0,6.4,7
35250,tt0387357,The Locals,2003,"Horror, Mystery",0,0,5.927,48
35114,tt0377770,Destino,2003,"Animation, Music, Family",1500000,0,7.165,272
35021,tt0380726,The Old Fairy Tale: When the Sun Was God,2003,"Drama, Adventure, History",2500000,0,4.917,36
34737,tt0339288,Leeches!,2003,"Horror, Thriller",0,0,3.5,23
34681,tt0323633,Melvin Goes to Dinner,2003,"Comedy, Drama, Romance",0,0,5.3,34
34648,tt0323108,The Lord of the G-Strings: The Femaleship of the String,2003,"Action, Adventure, Fantasy",0,0,4.667,36
34561,tt0363290,Purple Butterfly,2003,"War, Drama, History",0,0,6.6,21
34520,tt0371052,Outlaw Comic: The Censoring of Bill Hicks,2003,"Comedy, Documentary",0,0,6.3,6
34196,tt0350804,God Is Brazilian,2003,"Adventure, Comedy, Fantasy",0,0,6.231,162
34133,tt0366522,Go Further,2003,Documentary,0,0,6.444,9
34111,tt0391256,Jojo in the Stars,2003,"Animation, Science Fiction, Romance",0,0,6.3,19
34036,tt0314197,Imagining Argentina,2003,"Drama, Romance, Thriller",0,0,5.5,52
33784,tt1105281,The Cellar,2003,"Horror, Thriller",0,0,4.4,7
33707,,Bruno Salomone au Bataclan,2003,Comedy,0,0,7.0,7
33688,tt0355611,Jonny Vang,2003,"Comedy, Drama",0,0,5.5,21
33672,tt0398191,Maybe Logic: The Lives and Ideas of Robert Anton Wilson,2003,Documentary,0,0,6.2,10
33639,tt0304638,Rolling Kansas,2003,Comedy,0,0,5.4,21
33622,tt0312617,Detonator,2003,"Action, Drama, Thriller",0,0,4.9,10
33598,tt0339266,The Horseman,2003,"Drama, History",0,0,6.5,6
33431,tt0330904,A Snake of June,2003,"Romance, Drama, Thriller",0,0,6.8,166
33414,tt0344011,Move Me,2003,"Comedy, Drama",0,0,4.974,19
33329,tt0390649,Uniform,2003,"Drama, Crime",0,0,5.6,10
33308,tt0277412,Unspeakable,2003,Horror,0,0,3.6,25
33252,tt0411295,Doggy Poo,2003,"Animation, Family, TV Movie",0,0,6.0,6
33222,tt0363510,The Revolution Will Not Be Televised,2003,Documentary,0,0,7.8,54
33203,tt0410407,Orwell Rolls in His Grave,2003,"Documentary, History",0,0,7.375,20
33175,tt0307919,The Actors,2003,"Comedy, Crime",0,0,5.581,37
33067,tt0383975,Chameli,2003,"Drama, Romance",1000000,0,5.7,23
33064,tt0339789,Threshold,2003,"TV Movie, Science Fiction, Thriller",0,0,4.691,34
33021,tt0314620,The Skippers of the Cameleon,2003,Family,0,0,6.342,38
33005,tt0330634,Mimic: Sentinel,2003,"Horror, Science Fiction, Thriller",10000000,0,4.912,163
32840,tt0322621,DJ Hound Dog,2003,"Comedy, Drama, Music",0,0,4.364,11
32838,tt0342798,A Mulher que Acreditava Ser Presidente dos EUA,2003,Comedy,0,0,4.6,5
32774,tt0370360,Spring Bears Love,2003,"Drama, Comedy, Romance",0,0,5.3,10
32694,tt0318641,Can't Buy Me Lunch: Another Look at The Rutles,2003,"Comedy, Music, TV Movie",0,0,5.6,13
32626,tt0400172,Anus Magillicutty,2003,"Romance, Drama, Comedy",0,0,2.571,7
32588,tt0327210,Uncle Nino,2003,"Comedy, Family, Drama",0,0,7.6,10
32526,tt0324013,Soldier's Girl,2003,"TV Movie, Drama, Romance, Crime",0,0,7.0,94
32293,tt0338852,The Cheetah Girls,2003,"Family, Comedy, Drama, Music, TV Movie",0,0,6.043,488
32276,tt0359203,"Easy Riders, Raging Bulls: How the Sex 'n' Drugs 'n' Rock 'n' Roll Generation Saved Hollywood",2003,"Documentary, History",0,0,7.115,61
32263,tt0378244,David Cross: Let America Laugh,2003,"Comedy, Documentary",0,0,6.3,16
32238,tt0339824,Tube,2003,"Thriller, Action, Crime",0,0,5.4,48
32237,tt0370082,Wishing Stairs,2003,Horror,125000,0,6.171,108
32234,tt0403990,Doppelganger,2003,"Comedy, Science Fiction, Thriller",0,0,6.968,47
32233,tt0374184,Running on Karma,2003,"Action, Crime, Drama, Thriller",0,0,6.4,96
32218,tt0306228,Where's the Party Yaar?,2003,Comedy,0,0,4.5,12
31956,tt0339300,Rather Love,2003,Comedy,0,0,5.333,15
31865,tt0378749,Shania Twain Up! Live in Chicago,2003,"Music, TV Movie",0,0,8.2,7
31557,tt0368147,The Pink Floyd and Syd Barrett Story,2003,"Documentary, Music",0,0,7.8,15
31459,tt0311110,It Runs in the Family,2003,"Comedy, Drama",0,0,6.0,77
31452,tt0352127,Anders Matthesen: 9 Års Jubilæum,2003,Comedy,0,0,6.429,7
31368,tt0377407,Attention danger travail,2003,Documentary,0,0,6.8,15
31356,tt0361474,Eager Bodies,2003,Drama,0,0,5.438,24
31350,tt0374497,Amma Nanna O Tamila Ammayi,2003,"Drama, Romance",0,0,6.5,12
31284,tt0315775,Anne B. Real,2003,"Action, Comedy, Drama",0,0,3.6,18
31242,tt0308443,Just 4 Kicks,2003,"Family, Comedy",0,0,3.7,12
31113,tt0389128,"Lucy Must Be Traded, Charlie Brown",2003,"Animation, Family, TV Movie, Comedy",0,0,6.1,14
31078,tt0381842,Twelve Mile Road,2003,Drama,0,0,5.729,24
31076,tt0318725,Fear and Trembling,2003,"Comedy, Drama",0,0,6.447,131
31069,tt0368411,Virgin,2003,Drama,0,0,4.375,12
31062,tt0372834,Critical Assembly,2003,"Action, Thriller, TV Movie",0,0,5.167,12
31018,tt0218505,Path to War,2003,"Drama, History, TV Movie, War",17000000,0,6.625,56
30735,tt0349079,Alila,2003,"Comedy, Drama",0,0,5.2,18
30722,tt0338754,Baberellas,2003,"Action, Comedy, Science Fiction, Thriller",0,0,1.727,11
30658,tt0390441,Rush in Rio,2003,"Music, Documentary",0,0,8.2,16
30518,tt0379352,Ramblers,2003,Comedy,0,0,6.7,9
30471,tt0350146,Spiderbabe,2003,"Action, Comedy, Science Fiction",0,0,4.432,37
30433,,Dane Cook: Harmful if Swallowed,2003,Comedy,0,0,6.0,5
30410,tt0365861,Treasure Hunt,2003,"Fantasy, Comedy",0,0,3.9,8
30349,tt0339607,Mail Order Bride,2003,"Action, Comedy, Drama, Romance, Thriller",0,0,4.2,7
30338,tt0382942,Rescue Heroes: The Movie,2003,"Family, Animation, Adventure, Action",0,0,6.1,7
30318,tt0374474,13 Seconds,2003,"Horror, Thriller",0,0,2.6,8
30151,tt9256250,Opeth: Lamentations,2003,Music,0,0,7.3,5
30129,tt0368721,Faster,2003,"Action, Documentary",0,0,7.673,26
30074,tt0357139,Scooby-Doo! and the Legend of the Vampire,2003,"Family, Animation, Comedy, Fantasy, Music, Mystery",0,0,7.102,339
30071,tt0192788,Where the Red Fern Grows,2003,"Drama, Family",0,0,5.987,39
30055,tt0304081,Gigantic (A Tale of Two Johns),2003,"Documentary, Music",0,0,8.2,9
29978,tt0349517,Scent of Love,2003,"Drama, Romance",0,0,6.4,10
29656,tt0331338,16 Years of Alcohol,2003,"Crime, Drama",0,0,5.483,30
