adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,revenue,runtime,genres
False,,"[28, 18]",36410,pl,Zero,"A story about love and hatred, about those who cheat and who are cheated, about violence and sex and surprising secrets which we learn within these strange twenty four hours.",9.3533,/3BKe6bJEay1dQkKVz10iNQgQFFu.jpg,2009-09-15,Zero,False,5.042,12,0.0,0.0,110.0,"['Action', 'Drama']"
False,,[35],949178,ja,特命エロリーマン　最初で最後の総集編,Erotic straight to video comedy,2.763,/lEa8YNTMREYmwwxhYtDNiPUasYE.jpg,2009-05-07,Special Mission Erotic Man First and Last Omnibus,False,0.0,0,0.0,0.0,80.0,['Comedy']
False,,[18],262565,en,Malayan,Malayan movie is based on novel theme. The story about a brave hearted village young man who fights against the baddies of a factory in which he is working.,9.7326,,2009-07-24,Malayan,False,0.0,0,0.0,0.0,0.0,['Drama']
False,,"[10402, 28, 18]",21298,hi,Fast Forward,A dance group faces challenges and betrayal after competing against reigning champions in an underground dance competition.,9.1083,/7XYwhihsMOPXGmQGNeIrkSQCEdE.jpg,2009-09-25,Fast Forward,False,0.0,0,0.0,0.0,0.0,"['Music', 'Action', 'Drama']"
False,/oTbIfHSLNxi9ihV6SG4K6jZ2PvM.jpg,"[28, 53, 80]",15092,en,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,4.8836,/tzTC4EEvF0OPL63frEiogxL2T8M.jpg,2009-04-16,Crank: High Voltage,False,6.079,3084,20000000.0,34600000.0,96.0,"['Action', 'Thriller', 'Crime']"
False,/9zqgOKXnXVyD7UOqIudAoMmK8r7.jpg,"[27, 53]",21208,en,Orphan,"After losing their baby, a married couple adopt 9-year old Esther, who may not be as innocent as she seems.",7.0912,/lCGpOgoTOGLtZnBiGY9HRg5Xnjd.jpg,2009-07-24,Orphan,False,7.0,5578,20000000.0,77912251.0,123.0,"['Horror', 'Thriller']"
False,,[18],664160,en,Stolen Kiss,"A woman's pride and desperate desire to maintain her family name drives her into making her son, a deviant in the society. Her season of affluence is threatened as her husband passes on.",8.1579,/5szpU41AMXD0mX71Y7lUzkmR1is.jpg,2009-11-03,Stolen Kiss,False,0.0,0,0.0,0.0,70.0,['Drama']
False,/81ME78JndOYu7IluTi1rxh0cLY2.jpg,[18],25793,en,Precious,"In Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father, and at home she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret – she can't read.",5.3265,/d4ltLIDbvZskSwbzXqi0Hfv5ma4.jpg,2009-11-06,Precious,False,7.319,1740,10000000.0,47536959.0,110.0,['Drama']
False,,[],268877,es,Un día menos,"Carmen (84) and Emeterio (97) are an elderly couple living out their last years in their house in Acapulco, the same house they built with their own hands. Time seems to have stopped for them; there is no day more special or less special than the one preceding it. All there is left to do is wait. Carmen and Eme survive together as they await the next visit of their family.",2.4622,/6HtF7nxmbmR5mbYyfRwpeT7eJF9.jpg,2009-10-04,One Day Less,False,6.0,5,0.0,0.0,80.0,[]
False,/rlKB2moKVOPasy4Dr19QluzbJgA.jpg,"[80, 36, 18]",11322,en,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",7.7973,/3KgtekisQBrHRsm2cD5UOB6Ce3k.jpg,2009-07-01,Public Enemies,False,6.686,4749,100000000.0,214104620.0,140.0,"['Crime', 'History', 'Drama']"
False,/jgOqHQS6kj3rlz2E3GJfDdoQTyL.jpg,"[37, 28]",39807,en,Doc West,"After bandits steal his poker winnings this American legend makes his way to the next town in search of them. Seeking out his revenge during a poker game gone bad Doc West finds himself in the local town jail. When his past is exposed and a battle amongst the town breaks out in gunfire he will have to choose sides, between the outlaws or the law-abiding citizens.",7.7375,/pABR4uDBhMm6HsP2fK1jkHlcybc.jpg,2009-09-07,Doc West,False,6.1,40,0.0,0.0,180.0,"['Western', 'Action']"
False,,"[99, 18]",275321,sk,Bratislavafilm,"Bratislavafilm is a feature documentary about the time that captures life at present. One day in terms of mobsters (Banana (mafstory), Peter Batthyánya), also from the perspective of a taxi driver (Joseph Kapec), which is experiencing a marital crisis and life of a young drug dealer (Michael Nemtuda), who lives on the ""other side"" of the city in PETRŽALKA this entire story path connects the man who comes to Bratislava for work and his ideas consist of the ideal city. The stories intersect and result in a drama. (The official distributor of text)",8.7381,/fBCejisZeakllW8FtXVeexvAPs9.jpg,2009-10-01,Bratislavafilm,False,0.0,0,0.0,0.0,75.0,"['Documentary', 'Drama']"
False,/5Fq2oS5aguzYBzjffw5QpkyuiYw.jpg,[27],47335,en,Sculpture,"Sculpture is a psychological horror gore-fest that tells the story of Ashley Steele, an aspiring artist who returns home after the death of her father only to find the haunting memories of her repressed childhood await her. She is commissioned to create a life-size sculpture of the perfect man, and uses body builders from her brother's gym as models, but soon finds herself spiraling down a path of unspeakable psychopathic terror and murder as she frantically tries to complete her masterpiece.",7.1335,/xFssexakBsfvbvQBqzI16g3UI40.jpg,2009-07-22,Sculpture,False,2.4,5,0.0,0.0,90.0,['Horror']
False,,"[18, 53]",1125087,fr,Surmenage,Jerome's world turns upside down when his son disappears. This new ordeal rapidly sets aside an important business deadline he had the same morning. A race against the clock begins to find the lost child.,3.7511,/f0fFEFm8XJ2LmCf1BncV1MI8ZFq.jpg,2009-08-29,Losing It,False,0.0,0,0.0,0.0,13.0,"['Drama', 'Thriller']"
False,/fgur8M7AcLoMhB71FkAaOd0xaJt.jpg,"[12, 14, 16, 10751]",26505,fr,Arthur et la vengeance de Maltazard,"Arthur answers a distress call from Princess Selenia, who is menaced by the nefarious Maltazard.",5.4722,/rHCL0HwlQvU01TLRRHZFlvsVEqt.jpg,2009-11-26,Arthur and the Revenge of Maltazard,False,5.741,1753,87000000.0,52377611.0,93.0,"['Adventure', 'Fantasy', 'Animation', 'Family']"
False,,[],664250,en,Brain Operations,"An homage to Op-Art, Brain Operations was inspired by an optical illusion produced by checkered tiles on the artist's bathroom floor. ""When editing 16mm film, I had reached for a strand and closed my hand on nothing,"" Jacobs explains. ""I had visually coupled similar-appearing frames, popping them forward in space. It was a life-changing moment...I'm staring down and the tiles come up almost to my nose."" In this work, he opts for squares and diamonds—""tilted squares""—which produce the same chimera of depth, at the convergence of sightlines.",7.7419,/bisqMLQZKwkxU0QfKmJ0cIlOWBt.jpg,2009-09-09,Brain Operations,False,0.0,0,0.0,0.0,22.0,[]
False,,[],412772,fr,Double fiche erronee,,2.4105,,2009-01-01,Double fiche erronee,False,0.0,0,0.0,0.0,0.0,[]
False,/s6h8MemlWFshLmPfd08syBpaTTK.jpg,"[28, 9648, 878, 53]",13811,en,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,5.1771,/OG0mxQt4YaNIWiz8EKJSHe9lPh.jpg,2009-03-19,Knowing,False,6.239,5692,50000000.0,155446362.0,121.0,"['Action', 'Mystery', 'Science Fiction', 'Thriller']"
False,/pv82OBJIF3v5inCkpxfb2XZFYta.jpg,"[35, 18]",17899,es,Mentiras y gordas,"A youth group is preparing for what will be the summer of their life, including secrets, lies, sex, confusion, evenings and holidays.",5.2549,/8D16rdCmTYCg66EMwK1ZZDWiK3x.jpg,2009-03-27,"Sex, Party and Lies",False,4.6,152,0.0,5723917.0,107.0,"['Comedy', 'Drama']"
False,,[],704427,en,The Audition,An engrossing behind-the-scenes quasi-documentary as 10 hopefuls vie for a spot on the Met's roster.,13.7569,/5383yCLlS8oPNX1rTXPLIpELmo1.jpg,2009-04-19,The Audition,False,0.0,0,0.0,0.0,0.0,[]
False,/5OhSsh54D8pUyDAxCPIIMtEWLuc.jpg,"[35, 18]",82956,de,Die Schimmelreiter,"In today’s Friesland, Fuchs, a food inspector in the district, is always in a good mood and committed to investigating North German snack bars. He dreams of a career in Hamburg, for which he works hard. But his superior at the public order office, Sigmar Koch, asks Fuchs to do him a special favor: he has to accommodate his brother Tillmann, a bad-tempered drunk.",10.3457,/omJAWXMNbmQX7IP3LlHbkLgs9jN.jpg,2009-05-21,Die Schimmelreiter,False,6.0,3,0.0,0.0,100.0,"['Comedy', 'Drama']"
False,,[35],63987,en,Finding Lenny,"""Everything happens for a reason"" - on his 50th birthday, Lenny Vincent is fired from his job as a sports writer for a daily newspaper, his wife of 19 years leaves him for a much younger man and he and his best friend Dave are caught in a gang heist at a restaurant. He ends up being hi-jacked by the gang and dumped in a rural village. Here he befriends the local chief and embarks on the adventure of a lifetime; helping to reunite the chief's warring sons, fighting a money grabbing property company from turning the chief's land into a golf course, coaching the village soccer team and ultimately.. finding himself!",8.2916,/vfgGe7X6EyODIPBk7VWAHyfSpca.jpg,2009-01-01,Finding Lenny,False,2.8,3,1280000.0,0.0,90.0,['Comedy']
False,/3lf6YCItKcF3Wrrs7tp1PL0eyOT.jpg,"[35, 10751, 16, 14, 10402]",23398,en,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.",4.5143,/8mdPqOga5fty15nXmaNcK1fsNMa.jpg,2009-12-21,Alvin and the Chipmunks: The Squeakquel,False,5.654,3090,75000000.0,443140005.0,89.0,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']"
False,,"[12, 10751]",562531,da,Klods Hans,,8.5617,/9zC6iWBtpg9Tiv5v8zcF8nXkWuN.jpg,2009-11-17,Klods Hans,False,0.0,0,0.0,0.0,0.0,"['Adventure', 'Family']"
False,,"[18, 10770]",1485036,es,Revelaciones,,8.0555,/chNkpWIJM8P3tFufaqlrtPlvnmG.jpg,2009-12-04,Revelaciones,False,10.0,1,0.0,0.0,0.0,"['Drama', 'TV Movie']"
False,/wM6asQMQ0P2FEo4yP3WOyD6T4Sq.jpg,[27],58676,en,Villa Estrella,"How come people who go there are never seen again? Does the villa ""eat"" people alive? The movie tells the story of Ana who has always been having nightmares about certain people getting killed of Madre Na Aswang. Things become scarier when her ex-boyfriend brings her to Villa Estrella where she meets a girl named Gisele who seems to be very familiar to her.",11.9599,/eRnASS0qSyZuI5bzZyXOf5iGyxW.jpg,2009-07-01,Villa Estrella,False,5.6,5,0.0,0.0,0.0,['Horror']
False,,[35],1413415,es,"Sabrosura, violin y perico!",Comedy about the misadventures of a violinist in an imaginary Latin American country,2.2232,,2009-10-30,"Sabrosura, violin y perico!",False,0.0,0,0.0,0.0,21.0,['Comedy']
False,/6188iOmUAitGThYUjyx20fO4LJd.jpg,"[12, 18]",20766,en,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones and, when the snow falls, it is gray. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",4.9199,/qLaXnLzqleBWQtjvZ6JGVSaKoC3.jpg,2009-11-25,The Road,False,7.012,4183,32000000.0,27635305.0,111.0,"['Adventure', 'Drama']"
False,,[18],493582,sv,Doktor Glas,"Doktor Glas face ethical complications when a woman, Helga Gregorius, asks for help in preventing her husband, the disgusting Pastor Gregorius, to have sex with her.",4.6078,/iOVtfEFCj71gbGRRPL6ISsL5a1S.jpg,2009-02-28,Doktor Glas,False,0.0,0,0.0,0.0,80.0,['Drama']
False,,[18],315822,hr,Tulum,"Sunny, bright summer day in Vukovar. It is almost impossible to believe that the brightness and joy can be easily interrupted, enjoying and living a day like that.",9.0093,/lC2221fMchotYN0tf3RkjQIfZ4s.jpg,2009-05-15,Party,False,5.3,6,0.0,0.0,15.0,['Drama']
False,/mnuPhRhhtd2FjdJKFoYyavw10D0.jpg,"[18, 10749]",986896,ml,Venalmaram,"Vinayakan, who has hearing and speech impairment, is in love with his childhood friend, Ammu. But Vasavan, a gangster, poses a threat to their relationship as he lusts after Ammu.",9.8879,/vZkNueuk5YnPkKi6hZN4lPBtfa3.jpg,2009-02-27,Venalmaram,False,9.0,1,1000.0,1000.0,124.0,"['Drama', 'Romance']"
False,,"[10402, 35, 14, 10770, 10751]",500696,ru,Золотой ключик,"TV musical based on popular Russian fairy tale with many famous artists.  The evil cabaret owner Karabas-Barabas has deviously enslaved a trio of dolls with an enchanted contract. But Buratino has fallen in love with one of them and searches for the Golden Key, which will free them all by making them human.",6.2924,/weiHWZ9E5FIijXAaFFMmxsTYBQE.jpg,2009-12-31,The Golden Key,False,8.2,4,0.0,0.0,100.0,"['Music', 'Comedy', 'Fantasy', 'TV Movie', 'Family']"
False,,[35],439146,de,Ampelmann,"A policeman unintentionally wrecks havoc when he installs a traffic light in a small, rural community.",9.3372,/cElJqWRPhjQ03kovTW6jdt0cOLq.jpg,2009-10-27,Ampelmann,False,0.0,0,0.0,0.0,14.0,['Comedy']
False,/tKLtHH293TFpHunsXZW6BZ4Sq5a.jpg,"[10749, 35]",308952,de,Liebe in anderen Umständen,"At the age of forty-four, Silke finds herself impregnated by one of her ex-partners: humiliated by her unfaithful husband, she had only one thought in mind: to take revenge by doing the same to him. Now the mother-to-be is faced with a difficult decision.",5.3226,/iN8vgPlsxWEXqfx7SSAey9eoZ32.jpg,2009-10-13,Liebe in anderen Umständen,False,5.2,6,0.0,0.0,0.0,"['Romance', 'Comedy']"
False,/114yPZmKgsQVTSt0BDx5WagBOvW.jpg,"[80, 53, 27, 18]",18405,en,The Last House on the Left,"When athletic teen Mari Collingwood opts to hang out with her friend Paige in town rather than spend an evening in with her parents vacationing at the family's remote lake house, it marks the beginning of a night no one is going to forget.",4.5427,/2Y35XCUS8U8vC8vs0HDEVkPu1BM.jpg,2009-03-13,The Last House on the Left,False,6.496,1906,15000000.0,32721635.0,113.0,"['Crime', 'Thriller', 'Horror', 'Drama']"
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",30.4377,/xlaY2zyzMfkhk0HSC5VUwzoZPU1.jpg,2010-07-15,Inception,False,8.37,38775,160000000.0,839030630.0,148.0,"['Action', 'Science Fiction', 'Adventure']"
False,/7lmBufEG7P7Y1HClYK3gCxYrkgS.jpg,"[12, 28, 878]",10138,en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",16.1815,/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,2010-04-28,Iron Man 2,False,6.85,22116,200000000.0,623933331.0,124.0,"['Adventure', 'Action', 'Science Fiction']"
False,/8xt8AMb1OKC63AdhNSaYBWxB4Iq.jpg,"[18, 53, 9648]",11324,en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",17.6337,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,2010-02-14,Shutter Island,False,8.2,25489,80000000.0,294804195.0,138.0,"['Drama', 'Thriller', 'Mystery']"
False,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,"[16, 10751, 12]",38757,en,Tangled,"Feisty teenager Rapunzel, who has long and magical hair, wants to go and see sky lanterns on her eighteenth birthday, but she's bound to a tower by her overprotective mother. She strikes a deal with Flynn Rider, a charming wanted thief, and the duo set off on an action-packed escapade.",17.8779,/ym7Kst6a4uodryxqbGOxmewF235.jpg,2010-11-24,Tangled,False,7.61,12218,260000000.0,592461732.0,100.0,"['Animation', 'Family', 'Adventure']"
False,/9w40MpsvyxMdtnwu1R4tPVW8Gmb.jpg,"[16, 10751, 35]",10193,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",14.4309,/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg,2010-06-16,Toy Story 3,False,7.804,15510,200000000.0,1067316101.0,102.0,"['Animation', 'Family', 'Comedy']"
False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,"[12, 14]",12444,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",13.6094,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,2010-11-17,Harry Potter and the Deathly Hallows: Part 1,False,7.735,20143,250000000.0,954305868.0,146.0,"['Adventure', 'Fantasy']"
False,/kARonxQpuSZdFraTKlCThWOBCtu.jpg,[35],38365,en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",13.2735,/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,2010-06-24,Grown Ups,False,6.395,6560,80000000.0,271457606.0,102.0,['Comedy']
False,/wa0UGYppc6uWOdVow4Ko2CG4jk9.jpg,"[80, 27, 53]",73861,sr,Srpski film,"Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",13.5396,/cToUzXZ9AcUylfIt8vnXhiy6Y9m.jpg,2010-01-06,A Serbian Film,False,5.4,2177,0.0,0.0,104.0,"['Crime', 'Horror', 'Thriller']"
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",11.5233,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,False,7.856,14141,165000000.0,495141736.0,98.0,"['Fantasy', 'Adventure', 'Animation', 'Family']"
False,/2XSeKDmIa2KxaiJy4J9e8FrIZhk.jpg,"[10751, 35, 16, 878, 28]",20352,en,Despicable Me,"Gru is a supervillain determined to prove he’s the greatest by stealing the Moon. To pull off his plan, he adopts three orphaned girls—Margo, Edith, and Agnes—intending to use them as part of his scheme. However, as Gru bonds with the girls, his cold, villainous exterior begins to melt.",12.0222,/b1BT309QWjtFUlJPLmXmrcHOWEL.jpg,2010-07-08,Despicable Me,False,7.256,15872,69000000.0,543284256.0,95.0,"['Family', 'Comedy', 'Animation', 'Science Fiction', 'Action']"
False,/sJpbDELfC8VjlRBOOkMJxxWpUg7.jpg,"[53, 12, 28]",27578,en,The Expendables,"Barney Ross leads a band of highly skilled mercenaries including knife enthusiast Lee Christmas, a martial arts expert Yin Yang, heavy weapons specialist Hale Caesar, demolitionist Toll Road, and a loose-cannon sniper Gunner Jensen. When the group is commissioned by the mysterious Mr. Church to assassinate the dictator of a small South American island, Barney and Lee visit the remote locale to scout out their opposition and discover the true nature of the conflict engulfing the city.",12.9782,/j09ZkH6R4JWVylBcDai1laCmGw7.jpg,2010-08-07,The Expendables,False,6.249,8166,80000000.0,274470394.0,103.0,"['Thriller', 'Adventure', 'Action']"
False,/f3ATwil5vmUeTsogBaMEKbBYBth.jpg,"[18, 10752, 9648]",46738,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",9.7568,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,2010-09-17,Incendies,False,8.107,3168,6800000.0,6788659.0,131.0,"['Drama', 'War', 'Mystery']"
False,/g0geLM1zXpLb9mpqKw1ePcA5bTJ.jpg,"[18, 53, 27]",44214,en,Black Swan,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",16.7797,/viWheBd44bouiLCHgNMvahLThqx.jpg,2010-12-03,Black Swan,False,7.685,15360,13000000.0,329398046.0,108.0,"['Drama', 'Thriller', 'Horror']"
False,/yVSgw4UyXWg0Edl7KMehdhhgIwL.jpg,"[878, 28, 53]",34851,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,11.2269,/wdniP8NDaJIydi1hMxhpbJMUfr6.jpg,2010-07-07,Predators,False,6.295,4520,40000000.0,127233108.0,107.0,"['Science Fiction', 'Action', 'Thriller']"
False,/ocOWbTzHcJVTw9Tz173KPeskDOP.jpg,"[10751, 14, 12]",12155,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",10.4207,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010-03-03,Alice in Wonderland,False,6.637,14647,200000000.0,1025467110.0,108.0,"['Family', 'Fantasy', 'Adventure']"
False,/uzzTystB8lL0mRDII5Sfs5HxgkI.jpg,"[35, 12, 14, 16, 10751]",10192,en,Shrek Forever After,"A midlife-crisis burdened Shrek, longing for the days when he felt like a real ogre, makes a pact with magic deal-maker Rumpelstiltskin. But when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",9.5453,/6HrfPZtKcGmX2tUWW3cnciZTaSD.jpg,2010-05-20,Shrek Forever After,False,6.395,7834,165000000.0,752600867.0,93.0,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']"
False,/v8DepuF6gizphLzIyNZeQiB0hij.jpg,"[28, 12, 18, 10751]",38575,en,The Karate Kid,"12-year-old Dre Parker could've been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.",9.9505,/b1RBy3l297N0c7PHjlz35cClWju.jpg,2010-06-10,The Karate Kid,False,6.565,6460,40000000.0,359126022.0,140.0,"['Action', 'Adventure', 'Drama', 'Family']"
False,/1GlZNA9L5trst3ItgRiyQTUH1uf.jpg,[18],37799,en,The Social Network,"In 2003, Harvard undergrad and computer programmer Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, Mark is one of the youngest billionaires ever, but his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",8.4043,/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,2010-10-01,The Social Network,False,7.37,12951,40000000.0,224920315.0,121.0,['Drama']
False,/uUa6jgSr5BQpcBhhaz1PV1JhSa4.jpg,"[12, 28, 878]",20526,en,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",10.777,/vuifSABRpSnxCAOxEnWpNbZSXpp.jpg,2010-12-14,TRON: Legacy,False,6.535,7788,170000000.0,409912892.0,126.0,"['Adventure', 'Action', 'Science Fiction']"
False,/iP0capCU4w5nxCDl398CH7yR1r9.jpg,"[12, 14, 28]",9543,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",10.2518,/siNGMLdOUNYLEGtlsnmQcpO2XZX.jpg,2010-05-19,Prince of Persia: The Sands of Time,False,6.295,7068,200000000.0,336365676.0,116.0,"['Adventure', 'Fantasy', 'Action']"
False,/7HzdWt7Rz3VeoHk5QEBEZaa0m1S.jpg,"[28, 14, 27]",22894,en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",12.5846,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,2010-01-21,Legion,False,5.896,2819,26000000.0,67918658.0,100.0,"['Action', 'Fantasy', 'Horror']"
False,,[18],696730,pt,O Jogo,"Félix, a Down syndrome child who is passionate about soccer gets the opportunity to take part in the main soccer team in a match against the rival school.",3.7182,/kE0ERtgvh2pyyiaJ1yATQFjc3N0.jpg,2010-01-01,O Jogo,False,0.0,0,0.0,0.0,23.0,['Drama']
False,/5dwlH8Krm2bsuc2Pubw2cBb03g5.jpg,"[18, 12, 37]",44264,en,True Grit,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",8.2041,/tCrB8pcjadZjsDk7rleGJaIv78k.jpg,2010-12-22,True Grit,False,7.303,5651,38000000.0,252300000.0,110.0,"['Drama', 'Adventure', 'Western']"
False,/P4bGyJQF0shAcRku3I2perNUQR.jpg,"[28, 80]",23483,en,Kick-Ass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",7.6913,/iHMbrTHJwocsNvo5murCBw0CwTo.jpg,2010-03-26,Kick-Ass,False,7.122,12226,28000000.0,96188903.0,118.0,"['Action', 'Crime']"
False,/fra7Gk8xHPWaY4g8p6ue0o2yKOJ.jpg,"[28, 80, 53]",26389,en,From Paris with Love,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig—working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realises that Charlie may be his only hope of survival.",8.1602,/2nD0RAWVOccomLp1iToVJn6KC2a.jpg,2010-02-04,From Paris with Love,False,6.358,2248,52000000.0,52800000.0,92.0,"['Action', 'Crime', 'Thriller']"
False,/xBSwwkAYl9h8QVG2OxNpSaSgJwr.jpg,"[10749, 18]",43949,en,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",10.3406,/6zDYFigohwncqFL00MKbFV01dWb.jpg,2010-08-06,Flipped,False,8.0,3266,14000000.0,4324817.0,89.0,"['Romance', 'Drama']"
False,/irpJXGiVr539uuspcQcNdkhS2lq.jpg,"[16, 28, 35, 10751, 878]",38055,en,Megamind,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",7.71,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,2010-10-28,Megamind,False,7.017,7348,130000000.0,321885765.0,96.0,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']"
